編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
1295,東區 Eastern,"新翠花園6座
BLOCK 6, NEW JADE GARDEN",19/03/2020
1296,東區 Eastern,"萬德閣B座
BLOCK B, MAIDEN COURT",19/03/2020
1297,東區 Eastern,"雋悅3座
THE TANNER HILL",19/03/2020
1298,東區 Eastern,"電氣道233號城市花園8座
BLOCK 8, CITY GARDEN, NO.233 ELECTRIC ROAD",19/03/2020
1299,東區 Eastern,"嘉運大廈
KAR WAN BUILDING",19/03/2020
1300,東區 Eastern,"漢宮大廈
HAN PALACE BUILDING",19/03/2020
1301,東區 Eastern,"維港頌第八座
TOWER 8, HARBOUR GLORY",19/03/2020
1302,東區 Eastern,"豪廷峰2座
BLOCK 2, LE SOMMET",19/03/2020
1303,東區 Eastern,"樂嘉中心2座
BLOCK 2, ROCA CENTRE",19/03/2020
1304,東區 Eastern,"樂融軒
HARMONY PLACE",19/03/2020
1305,東區 Eastern,"糖廠街23號
NO.23 TONG CHONG STREET QUARRY BAY",19/03/2020
1306,東區 Eastern,"興民邨民富樓
MAN FU HSE, HING MAN ESTATE",19/03/2020
1307,東區 Eastern,"興東邨興祖樓
HING CHO HSE, HING TUNG ESTATE",19/03/2020
1308,東區 Eastern,"興祥大廈
HING CHEONG BUILDING",19/03/2020
1309,東區 Eastern,"興華(一)邨興翠樓
HING TSUI HSE, HING WAH (I) ESTATE",19/03/2020
1310,東區 Eastern,"濱海大廈
RIVIERA MANSION",19/03/2020
1311,東區 Eastern,"環翠邨盛翠樓
SHING TSUI HSE, WAN TSUI ESTATE",19/03/2020
1312,東區 Eastern,"環翠邨蕙翠樓
WAI TSUI HSE, WAN TSUI ESTATE",19/03/2020
1313,東區 Eastern,"鴻福大樓
HUNG FUK BUILDING",19/03/2020
1314,東區 Eastern,"藍灣半島2座
BLOCK 2, ISLAND RESORT",19/03/2020
1315,東區 Eastern,"寶文大廈
PO MAN BUILDING",19/03/2020
1316,東區 Eastern,"寶利大廈
PO LEE BUILDING",19/03/2020
1317,東區 Eastern,"寶馬山花園17座
BLOCK 17, PACIFIC PALISADES",19/03/2020
1318,東區 Eastern,"耀東邨耀富樓
YIU FU HSE, YIU TUNG ESTATE",19/03/2020
1319,東區 Eastern,"耀東邨耀華樓
YIU WAH HSE, YIU TUNG ESTATE",19/03/2020
1320,東區 Eastern,"耀東邨耀福樓
YIU FOOK HSE, YIU TUNG ESTATE",19/03/2020
1321,東區 Eastern,"小西灣邨瑞喜樓
SUI HEI HSE, SIU SAI WAN ESTATE",20/03/2020
1322,東區 Eastern,"仁德大廈
YEN DACK BUILDING",20/03/2020
1323,東區 Eastern,"太古城安盛臺順安閣
SHUN ON MANSION, ON SHING TERRACE, TAIKOO SHING",20/03/2020
1324,東區 Eastern,"兆華大廈
SIU WAH BUILDING",20/03/2020
1325,東區 Eastern,"光超台A座
BLOCK A, KWONG CHIU TERRACE",20/03/2020
1326,東區 Eastern,"宇宙閣A座
BLOCK A, UNIVERSAL TOWERS",20/03/2020
1327,東區 Eastern,"君悅軒
GRAND GARDEN",20/03/2020
1328,東區 Eastern,"杏花邨40座
BLOCK 40, HENG FA CHUEN",20/03/2020
1329,東區 Eastern,"杏翠苑翠瑩閣
TSUI YING HOUSE, HANG TSUI COURT",20/03/2020
1330,東區 Eastern,"明華大廈A座
BLOCK A, MING WAH DAI HA",20/03/2020
1331,東區 Eastern,"東盛苑
TUNG SHING COURT",20/03/2020
1332,東區 Eastern,"南豐新邨10座
BLOCK 10, NAN FUNG SUN CHUEN",20/03/2020
1333,東區 Eastern,"南豐新邨11座
BLOCK 11, NAN FUNG SUN CHUEN",20/03/2020
1334,東區 Eastern,"威明閣
WILMONT COURT",20/03/2020
1335,東區 Eastern,"春秧街88號
NO.88 CHUN YEUNG STREET",20/03/2020
1336,東區 Eastern,"皇冠大廈
CORONET COURT",20/03/2020
1337,東區 Eastern,"香島第3座
TOWER 1, ISLAND GARDEN",20/03/2020
1338,東區 Eastern,"健康邨黃菊樓
WONG KUK LAU, HEALTHY VILLAGE",20/03/2020
1339,東區 Eastern,"啟協大廈
KENTHILL MANSION",20/03/2020
1340,東區 Eastern,"康怡花園J座
BLOCK J, KORNHILL",20/03/2020
1341,東區 Eastern,"康怡花園N座
BLOCK N, KORNHILL",20/03/2020
1342,東區 Eastern,"康怡花園Q座
BLOCK Q, KORNHILL",20/03/2020
1343,東區 Eastern,"康翠臺4座
BLOCK 4, GREENWOOD TERRACE",20/03/2020
1344,東區 Eastern,"得利大廈
TAK LEE BUILDING",20/03/2020
1345,東區 Eastern,"富怡花園4座
BLOCK 4, CHEERFUL GARDEN",20/03/2020
1346,東區 Eastern,"富怡花園5座
BLOCK 5, CHEERFUL GARDEN",20/03/2020
1347,東區 Eastern,"富雅花園金桂閣
GOLDEN CASSIA COURT, FULL WEALTH GARDENS",20/03/2020
1348,東區 Eastern,"惠利大廈
WAI LEE BUILDING",20/03/2020
1349,東區 Eastern,"華信花園
WAH SHUN GARDENS",20/03/2020
1350,東區 Eastern,"愛秩序樓
ALDRICH HOUSE",20/03/2020
1351,東區 Eastern,"愛蝶灣8座
BLOCK 8, ALDRICH GARDEN",20/03/2020
1352,東區 Eastern,"僑冠大廈B座
BLOCK B, KIU KWAN MANSION",20/03/2020
1353,東區 Eastern,"僑輝大廈
KIU FAI MANSION",20/03/2020
1354,東區 Eastern,"嘉樂園
GALA GARDEN",20/03/2020
1355,東區 Eastern,"福英大廈
FOK YING BUILDING",20/03/2020
1356,東區 Eastern,"翠灣邨翠壽樓B座
BLOCK B, TSUI SHOU HSE, TSUI WAN ESTATE",20/03/2020
1357,東區 Eastern,"樂軒臺3座
BLOCK 3, LOK HIN TERRACE",20/03/2020
1358,東區 Eastern,"樂軒臺5座
BLOCK 5, LOK HIN TERRACE",20/03/2020
1359,東區 Eastern,"樂翠臺1座
BLOCK 1, NEPTUNE TERRACE",20/03/2020
1360,東區 Eastern,"興民邨民富樓
MAN FU HSE, HING MAN ESTATE",20/03/2020
1361,東區 Eastern,"興民邨民逸樓
MAN YAT HOUSE, HING MAN ESTATE",20/03/2020
1362,東區 Eastern,"興華(二)邨寧興樓
NING HING HOUSE, HING WAH (II) ESTATE",20/03/2020
1363,東區 Eastern,"耀東邨耀樂樓
YIU LOK HSE, YIU TUNG ESTATE",20/03/2020
1364,東區 Eastern,"耀東邨耀豐樓
YIU FUNG HSE, YIU TUNG ESTATE",20/03/2020
1365,東區 Eastern,"MOUNT PARKER RESIDENCES
",21/03/2020
1366,東區 Eastern,"五洲大廈
CONTINENTAL MANSION",21/03/2020
1367,東區 Eastern,"仁樂大廈B座
BLOCK B, YEN LOK BUILDING",21/03/2020
1368,東區 Eastern,"天悅筲箕灣廣場麗怡苑
LAI YEE COURT, SMILING SHAU KEI WAN PLAZA",21/03/2020
1369,東區 Eastern,"太古城海天花園南天閣 
NAM TIEN MANSION, HORIZON GARDENS, TAIKOO SHING",21/03/2020
1370,東區 Eastern,"太古城高山台恆山閣 
HENG SHAN MANSION, KAO SHAN TERRACE, TAIKOO SHING",21/03/2020
1371,東區 Eastern,"合偉大廈
ETERNAL BUILDING",21/03/2020
1372,東區 Eastern,"宏暉大廈
WANG FAI MANSION",21/03/2020
1373,東區 Eastern,"形薈1A座
BLOCK 1A, LIME GALA",21/03/2020
1374,東區 Eastern,"明園大廈第一期B座
BLOCK B, MING YUEN MANSIONS",21/03/2020
1375,東區 Eastern,"東輝大廈
TUNG FAI BUILDING",21/03/2020
1376,東區 Eastern,"東熹苑華熹閣
WAH HEI HOUSE, TUNG HEI COURT",21/03/2020
1377,東區 Eastern,"金寶大廈
GOLDEN MANSION",21/03/2020
1378,東區 Eastern,"南豐新邨1座
BLOCK 1, NAN FUNG SUN CHUEN",21/03/2020
1379,東區 Eastern,"城市花園12座
BLOCK 12, CITY GARDEN",21/03/2020
1380,東區 Eastern,"英皇大廈
YING WONG HOUSE",21/03/2020
1381,東區 Eastern,"香島第1座
TOWER 1, ISLAND GARDEN",21/03/2020
1382,東區 Eastern,"柴灣邨灣映樓
WAN YING HSE, CHAI WAN ESTATE",21/03/2020
1383,東區 Eastern,"海山樓
MONTANE MANSION",21/03/2020
1384,東區 Eastern,"海峰中心
HOI FUNG CENTRE",21/03/2020
1385,東區 Eastern,"珠璣大廈
CHU KEE BUILDING",21/03/2020
1386,東區 Eastern,"康澤花園B座
BLOCK B, FORTRESS METRO TOWER",21/03/2020
1387,東區 Eastern,"華昇大廈
WAH SING BUILDING",21/03/2020
1388,東區 Eastern,"愛東邨愛平樓
OI PING HSE, OI TUNG ESTATE",21/03/2020
1389,東區 Eastern,"愛東邨愛澤樓
OI CHAK HSE, OI TUNG ESTATE",21/03/2020
1390,東區 Eastern,"愛蝶灣9座
BLOCK 9, ALDRICH GARDEN",21/03/2020
1391,東區 Eastern,"新威園A座
BLOCK A, SUNWAY GARDENS",21/03/2020
1392,東區 Eastern,"新威園F座
BLOCK F, SUNWAY GARDENS",21/03/2020
1393,東區 Eastern,"嘉兆大廈
CASIO MANSION",21/03/2020
1394,東區 Eastern,"嘉信大廈A座
BLOCK A, CARSON MANSION",21/03/2020
1395,東區 Eastern,"嘉威大廈B座
BLOCK B, KA WAI BUILDING",21/03/2020
1396,東區 Eastern,"興華(一)邨興翠樓
HING TSUI HSE, HING WAH (I) ESTATE",21/03/2020
1397,東區 Eastern,"興華(二)邨裕興樓
YU HING HSE, HING WAH (II) ESTATE",21/03/2020
1398,東區 Eastern,"錦明園
KAM MING YUEN",21/03/2020
1399,東區 Eastern,"濱海大廈
RIVIERA MANSION",21/03/2020
1400,東區 Eastern,"環翠邨澤翠樓
CHAK TSUI HSE, WAN TSUI ESTATE",21/03/2020
1401,東區 Eastern,"聯和大廈
LUEN WO APARTMENTS",21/03/2020
1402,東區 Eastern,"耀東邨耀興樓
YIU HING HSE, YIU TUNG ESTATE",21/03/2020
1403,東區 Eastern,"譽‧東
I.UNIQ GRAND",21/03/2020
1404,東區 Eastern,"小西灣邨瑞盛樓
SUI SHING HSE, SIU SAI WAN ESTATE",22/03/2020
1405,東區 Eastern,"太古城海天花園海天閣
HOI TIEN MANSION, HORIZON GARDENS, TAIKOO SHING",22/03/2020
1406,東區 Eastern,"太古城海天花園景天閣
KING TIEN MANSION, HORIZON GARDENS, TAIKOO SHING",22/03/2020
1407,東區 Eastern,"太古城銀栢閣
JUNIPER MANSION, TAIKOO SHING",22/03/2020
1408,東區 Eastern,"太古城齊宮閣金殿臺
KAM DIN TERRACE, CHAI KUNG MANSION, TAIKOO SHING",22/03/2020
1409,東區 Eastern,"太古城耀星閣星輝臺
SING FAI TERRACE, YIU SING MANSION, TAIKOO SHING",22/03/2020
1410,東區 Eastern,"太安樓
TAI ON BUILDING",22/03/2020
1411,東區 Eastern,"成安街8號
NO.8 SHING ON STREET",22/03/2020
1412,東區 Eastern,"杏花邨11座
BLOCK 11, HENG FA CHUEN",22/03/2020
1413,東區 Eastern,"幸福大廈B座
BLOCK B, FORTUNA BUILDING",22/03/2020
1414,東區 Eastern,"怡翠苑逸怡閣
YAT YEE HSE, YEE TSUI COURT",22/03/2020
1415,東區 Eastern,"金華街5號
NO.5 KAM WA STREET",22/03/2020
1416,東區 Eastern,"南方大廈
SOUTHERN BUILDING",22/03/2020
1417,東區 Eastern,"城市花園13座
BLOCK 13, CITY GARDEN",22/03/2020
1418,東區 Eastern,"柏蔚山1座
BLOCK 1, FLEUR PAVILIA",22/03/2020
1419,東區 Eastern,"柴灣邨灣畔樓
WAN POON HSE, CHAI WAN ESTATE",22/03/2020
1420,東區 Eastern,"海景樓
OCEANIC MANSION",22/03/2020
1421,東區 Eastern,"高威閣1座
BLOCK 1, KOWAY COURT",22/03/2020
1422,東區 Eastern,"健康邨康欣閣
HONG YAN COURT, HEALTHY VILLAGE",22/03/2020
1423,東區 Eastern,"康安街4號康怡花園R座
BLOCK R, KORNHILL, NO.4 HONG ON STREET",22/03/2020
1424,東區 Eastern,"康怡花園D座
BLOCK D, KORNHILL",22/03/2020
1425,東區 Eastern,"康福園A座
BLOCK A, COMFORT GARDENS",22/03/2020
1426,東區 Eastern,"富雅花園金桃閣
GOLDEN PEACH COURT, FULL WEALTH GARDENS",22/03/2020
1427,東區 Eastern,"愛東邨愛旭樓
OI YUK HSE, OI TUNG ESTATE",22/03/2020
1428,東區 Eastern,"愛東邨愛寶樓
OI PO HOUSE, OI TUNG ESTATE",22/03/2020
1429,東區 Eastern,"筲箕灣道273號
NO.273 SHAU KEI WAN ROAD",22/03/2020
1430,東區 Eastern,"嘉亨灣5座
BLOCK 5, GRAND PROMENADE",22/03/2020
1431,東區 Eastern,"漁灣邨漁順樓
YUE SHUN HSE, YUE WAN ESTATE",22/03/2020
1432,東區 Eastern,"福昌樓
FOK CHEONG BUILDING",22/03/2020
1433,東區 Eastern,"維港頌第六座
TOWER 6, HARBOUR GLORY",22/03/2020
1434,東區 Eastern,"翠灣邨翠康樓
TSUI HONG HSE, TSUI WAN ESTATE",22/03/2020
1435,東區 Eastern,"翠灣邨翠福樓
TSUI FUK HSE, TSUI WAN ESTATE",22/03/2020
1436,東區 Eastern,"樂翠臺2座
BLOCK 2, NEPTUNE TERRACE",22/03/2020
1437,東區 Eastern,"興東邨興豐樓
HING FUNG HSE, HING TUNG ESTATE",22/03/2020
1438,東區 Eastern,"興華(一)邨卓華樓
CHEUK WAH HSE, HING WAH (I) ESTATE",22/03/2020
1439,東區 Eastern,"興華(二)邨安興樓
ON HING HSE, HING WAH (II) ESTATE",22/03/2020
1440,東區 Eastern,"環翠邨貴翠樓
KWAI TSUI HSE, WAN TSUI ESTATE",22/03/2020
1441,東區 Eastern,"聯和大廈
LUEN WO APARTMENTS",22/03/2020
1442,東區 Eastern,"耀東邨耀安樓
YIU ON HSE, YIU TUNG ESTATE",22/03/2020
1443,東區 Eastern,"耀東邨耀富樓
YIU FU HSE, YIU TUNG ESTATE",22/03/2020
1444,南區 Southern,"石排灣邨碧月樓
PIK YUET HSE, SHEK PAI WAN ESTATE",09/03/2020
1445,南區 Southern,"石排灣道47號
NO.47 SHEK PAI WAN ROAD",09/03/2020
1446,南區 Southern,"赤柱大街80-85號
NO.80-85 STANLEY MAIN STREET",09/03/2020
1447,南區 Southern,"南灣御園
JADEWATER",09/03/2020
1448,南區 Southern,"雅濤閣4座
BLOCK 4, BROADVIEW COURT",09/03/2020
1449,南區 Southern,"黃竹坑道55號
NO.55 WONG CHUK HANG ROAD",09/03/2020
1450,南區 Southern,"鴨脷洲邨利滿樓高座
LEI MOON HSE HIGH BLK, AP LEI CHAU ESTATE",09/03/2020
1451,南區 Southern,"鴨脷洲徑3號深灣軒2座
BLOCK 2, SHAM WAN TOWERS, NO.3 AP LEI CHAU DRIVE",09/03/2020
1452,南區 Southern,"石排灣邨碧銀樓(第3-3A座)
PIK NGAN HSE (BLK 3-3A), SHEK PAI WAN ESTATE",10/03/2020
1453,南區 Southern,"海怡半島第三期美軒閣(第23座)
MEI HIN COURT (TOWER 23), PHASE III, SOUTH HORIZONS",10/03/2020
1454,南區 Southern,"海怡半島第三期美康閣(第19座)
MEI HONG COURT (TOWER 19), PHASE III, SOUTH HORIZONS",10/03/2020
1455,南區 Southern,"馬坑邨駿馬樓
CHUN MA HSE, MA HANG ESTATE",10/03/2020
1456,南區 Southern,"華富(一)邨華樂樓
WAH LOK HSE, WAH FU (I) ESTATE",10/03/2020
1457,南區 Southern,"雅濤閣3座
BLOCK 3, BROADVIEW COURT",10/03/2020
1458,南區 Southern,"鴨脷洲海旁道8號南灣8座
BLOCK 8, LARVOTTO, NO.8 AP LEI CHAU PRAYA ROAD",10/03/2020
1459,南區 Southern,"鴻福苑鴻麗閣
HUNG FUK COURT, HUNG LAI HSE",10/03/2020
1460,南區 Southern,"石排灣邨碧山樓4座
BLOCK 4, PIK SHAN HSE, SHEK PAI WAN ESTATE",11/03/2020
1461,南區 Southern,"石排灣邨碧朗樓(第1座)
PIK LONG HSE (BLK 1), SHEK PAI WAN ESTATE",11/03/2020
1462,南區 Southern,"利東邨東茂樓
TUNG MAU HSE, LEI TUNG ESTATE",11/03/2020
1463,南區 Southern,"利東邨東業樓B座
BLOCK B, TUNG YIP HSE, LEI TUNG ESTATE",11/03/2020
1464,南區 Southern,"南寧街11號香港仔中心P座
BLOCK P, ABERDEEN CENTRE, NO.11 NAM NING STREET",11/03/2020
1465,南區 Southern,"香港仔中心海珠閣
HOI CHU COURT, ABERDEEN CENTRE",11/03/2020
1466,南區 Southern,"曼赫頓大廈
MANHATTAN TOWER",11/03/2020
1467,南區 Southern,"華富(一)邨華建樓
WAH KIN HSE, WAH FU (I) ESTATE",11/03/2020
1468,南區 Southern,"華富(二)邨華昌樓
WAH CHEONG HSE, WAH FU (II) ESTATE",11/03/2020
1469,南區 Southern,"漁光邨海港樓
HOY KONG LAU, YUE KWONG CHUEN",11/03/2020
1470,南區 Southern,"鴨脷洲邨利福樓高座
LEI FOOK HSE HIGH BLK, AP LEI CHAU ESTATE",11/03/2020
1471,南區 Southern,"鴨脷洲海旁道8號南灣5座
BLOCK 5, LARVOTTO, NO.8 AP LEI CHAU PRAYA ROAD",11/03/2020
1472,南區 Southern,"田灣邨田健樓
TIN KIN HSE, TIN WAN ESTATE",12/03/2020
1473,南區 Southern,"田灣邨田澤樓
TIN CHAK HSE, TIN WAN ESTATE",12/03/2020
1474,南區 Southern,"安輝大廈
ON FAI BUILDING",12/03/2020
1475,南區 Southern,"利東邨東茂樓
TUNG MAU HSE, LEI TUNG ESTATE",12/03/2020
1476,南區 Southern,"利東邨東興樓
TUNG HING HSE, LEI TUNG ESTATE",12/03/2020
1477,南區 Southern,"貝沙灣1期7座
TOWER 7, PHASE 1, RESIDENCE BEL-AIR",12/03/2020
1478,南區 Southern,"南區．左岸1座
TOWER 1, MARINA SOUTH",12/03/2020
1479,南區 Southern,"海怡半島御林居33座
TOWER 33, BERKELEY COURT, SOUTH HORIZONS,",12/03/2020
1480,南區 Southern,"海怡半島第二期怡韻閣(第15座)
YEE WAN COURT (TOWER 15), PHASE II, SOUTH HORIZONS",12/03/2020
1481,南區 Southern,"域多利道550號碧瑤灣35座
BLOCK 35, BAGUIO VILLA, NO.550 VICTORIA ROAD",12/03/2020
1482,南區 Southern,"華富(二)邨華泰樓
WAH TAI HSE, WAH FU (II) ESTATE",12/03/2020
1483,南區 Southern,"華貴邨華愛樓
WAH OI HSE, WAH KWAI ESTATE",12/03/2020
1484,南區 Southern,"黃竹坑道64號
NO.64 WONG CHUK HANG ROAD",12/03/2020
1485,南區 Southern,"漁光邨順風樓
SHUN FUNG LAU, YUE KWONG CHUEN",12/03/2020
1486,南區 Southern,"數碼港道100號
NO.100 CYBERPORT ROAD",12/03/2020
1487,南區 Southern,"貝沙灣1期2座
TOWER 2, PHASE 1, RESIDENCE BEL-AIR",13/03/2020
1488,南區 Southern,"貝沙灣6期5座
TOWER 5, PHASE 6 BEL-AIR NO.8, RESIDENCE BEL-AIR",13/03/2020
1489,南區 Southern,"南朗山道8號金寶花園2座
BLOCK 2, GRANDVIEW GARDEN, NO.8 NAM LONG SHAN ROAD",13/03/2020
1490,南區 Southern,"香港仔中心港盛閣
KONG SHING COURT, ABERDEEN CENTRE",13/03/2020
1491,南區 Southern,"海怡半島御庭園御柳居(第25座)
DOVER COURT (TOWER 25), THE OASIS, SOUTH HORIZONS",13/03/2020
1492,南區 Southern,"海怡半島御庭園御意居(第28座)
GROSVENOR COURT (TOWER 28), THE OASIS, SOUTH HORIZONS",13/03/2020
1493,南區 Southern,"海怡半島第一期海暉閣(第2座)
HOI FAI COURT (TOWER 2), PHASE I, SOUTH HORIZONS",13/03/2020
1494,南區 Southern,"海怡半島第二期怡樂閣(第13座)
YEE LOK COURT (TOWER 13), PHASE II, SOUTH HORIZONS",13/03/2020
1495,南區 Southern,"海怡半島第三期美軒閣(第23座)
MEI HIN COURT (TOWER 23), PHASE III, SOUTH HORIZONS",13/03/2020
1496,南區 Southern,"華富(二)邨華興樓
WAH HING HSE, WAH FU (II) ESTATE",13/03/2020
1497,南區 Southern,"嘉福閣
KA FOOK COURT",13/03/2020
1498,南區 Southern,"鴨脷洲邨利福樓高座
LEI FOOK HSE HIGH BLK, AP LEI CHAU ESTATE",13/03/2020
1499,南區 Southern,"鴨脷洲海旁道8號南灣10座
BLOCK 10, LARVOTTO, NO.8 AP LEI CHAU PRAYA ROAD",13/03/2020
1500,南區 Southern,"龍德苑至德閣C座
BLOCK C, CHI TAK HSE, LUNG TAK COURT",13/03/2020
1501,南區 Southern,"田灣邨田健樓
TIN KIN HSE, TIN WAN ESTATE",14/03/2020
1502,南區 Southern,"石排灣邨碧月樓
PIK YUET HSE, SHEK PAI WAN ESTATE",14/03/2020
1503,南區 Southern,"石排灣邨碧銀樓(第3-3A座)
PIK NGAN HSE (BLK 3-3A), SHEK PAI WAN ESTATE",14/03/2020
1504,南區 Southern,"兆群大廈
SIU KWAN MANSION",14/03/2020
1505,南區 Southern,"西安街2-3號
NO.2-3 SAI ON STREET",14/03/2020
1506,南區 Southern,"利東邨東逸樓
TUNG YAT HSE, LEI TUNG ESTATE",14/03/2020
1507,南區 Southern,"利東邨東業樓B座
BLOCK B, TUNG YIP HSE, LEI TUNG ESTATE",14/03/2020
1508,南區 Southern,"赤柱大街90B號
NO.90B STANLEY MAIN STREET",14/03/2020
1509,南區 Southern,"海怡半島怡暉閣第二期13A座
BLOCK 13A, PHASE II, YEE FAI COURT, SOUTH HORIZONS",14/03/2020
1510,南區 Southern,"海怡半島御庭園慧景閣(第30座)
WAI KING COURT (TOWER 30), THE OASIS, SOUTH HORIZONS",14/03/2020
1511,南區 Southern,"海怡半島第二期怡滿閣(第12座)
YEE MOON COURT (TOWER 12), PHASE II, SOUTH HORIZONS",14/03/2020
1512,南區 Southern,"華富(一)邨華安樓
WAH ON HSE, WAH FU (I) ESTATE",14/03/2020
1513,南區 Southern,"華富(一)邨華信樓
WAH SHUN HSE, WAH FU (I) ESTATE",14/03/2020
1514,南區 Southern,"華富(一)邨華基樓
WAH KEE HSE, WAH FU (I) ESTATE",14/03/2020
1515,南區 Southern,"華貴邨華愛樓
WAH OI HSE, WAH KWAI ESTATE",14/03/2020
1516,南區 Southern,"置富花園富昌苑16座
BLOCK 16, FU CHEONG YUEN, CHI FU FA YUEN",14/03/2020
1517,南區 Southern,"嘉隆苑嘉平閣B座
BLOCK B, KA PING HOUSE, KA LUNG COURT",14/03/2020
1518,南區 Southern,"鴨脷洲徑3號深灣軒2座
BLOCK 2, SHAM WAN TOWERS, NO.3 AP LEI CHAU DRIVE",14/03/2020
1519,南區 Southern,"利東邨東興樓
TUNG HING HSE, LEI TUNG ESTATE",15/03/2020
1520,南區 Southern,"香港仔大道117號
NO.117 ABERDEEN MAIN ROAD",15/03/2020
1521,南區 Southern,"香港仔大道177號
NO.177 ABERDEEN MAIN ROAD",15/03/2020
1522,南區 Southern,"香港仔中心港泰閣
KONG TAI COURT, ABERDEEN CENTRE",15/03/2020
1523,南區 Southern,"海怡半島第二期怡麗閣(第10座)
YEE LAI COURT (TOWER 10), PHASE II, SOUTH HORIZONS",15/03/2020
1524,南區 Southern,"高寶閣
COBLE COURT",15/03/2020
1525,南區 Southern,"深灣道3號南濤閣3座
BLOCK 3, SOUTH WAVE COURT, NO.3 SHUM WAN ROAD",15/03/2020
1526,南區 Southern,"惠福道9號深灣9號2座
BLOCK 2, MARINELLA, NO.9 WELFARE ROAD",15/03/2020
1527,南區 Southern,"華富(一)邨華康樓
WAH HONG HSE, WAH FU (I) ESTATE",15/03/2020
1528,南區 Southern,"華貴邨華愛樓
WAH OI HSE, WAH KWAI ESTATE",15/03/2020
1529,南區 Southern,"陽明山莊14座
BLOCK 14, HONG KONG PARKVIEW",15/03/2020
1530,南區 Southern,"置富花園富安苑
FU ON YUEN, CHI FU FA YUEN",15/03/2020
1531,南區 Southern,"置富花園富恒苑
FU HENG YUEN, CHI FU FA YUEN",15/03/2020
1532,南區 Southern,"漁光邨海鷗樓
HOY AU LAU, YUE KWONG CHUEN",15/03/2020
1533,南區 Southern,"鴨脷洲邨利滿樓高座
LEI MOON HSE HIGH BLK, AP LEI CHAU ESTATE",15/03/2020
1534,南區 Southern,"鴨脷洲海旁道8號南灣6座
BLOCK 6, LARVOTTO, NO.8 AP LEI CHAU PRAYA ROAD",15/03/2020
1535,南區 Southern,"石排灣邨碧山樓4座
BLOCK 4, PIK SHAN HSE, SHEK PAI WAN ESTATE",16/03/2020
1536,南區 Southern,"石排灣邨碧朗樓(第1座)
PIK LONG HSE (BLK 1), SHEK PAI WAN ESTATE",16/03/2020
1537,南區 Southern,"石排灣道47號
NO.47 SHEK PAI WAN ROAD",16/03/2020
1538,南區 Southern,"利東邨東平樓
TUNG PING HSE, LEI TUNG ESTATE",16/03/2020
1539,南區 Southern,"南區．左岸1座
TOWER 1, MARINA SOUTH",16/03/2020
1540,南區 Southern,"海怡半島御庭園慧景閣(第30座)
WAI KING COURT (TOWER 30), THE OASIS, SOUTH HORIZONS",16/03/2020
1541,南區 Southern,"海怡半島第一期海寧閣(第5座)
HOI NING COURT (TOWER 5), PHASE I, SOUTH HORIZONS",16/03/2020
1542,南區 Southern,"馬坑邨駿馬樓
CHUN MA HSE, MA HANG ESTATE",16/03/2020
1543,南區 Southern,"惠風街10-12號
NO.10-12 WAI FUNG STREET",16/03/2020
1544,南區 Southern,"華富(一)邨華建樓
WAH KIN HSE, WAH FU (I) ESTATE",16/03/2020
1545,南區 Southern,"華富(一)邨華珍樓
WAH CHUN HSE, WAH FU (I) ESTATE",16/03/2020
1546,南區 Southern,"華富(二)邨華翠樓
WAH CHUI HSE, WAH FU (II) ESTATE",16/03/2020
1547,南區 Southern,"華貴邨華孝樓2座
BLOCK 2, WAH HAU HSE, WAH KWAI ESTATE",16/03/2020
1548,南區 Southern,"華貴邨華廉樓3座
BLOCK 3, WAH LIM HSE, WAH KWAI ESTATE",16/03/2020
1549,南區 Southern,"華貴邨華禮樓1座
BLOCK 1, WAH LAI HSE, WAH KWAI ESTATE",16/03/2020
1550,南區 Southern,"蔚峯園
THE BRENTWOOD",16/03/2020
1551,南區 Southern,"鴨脷洲邨利福樓高座
LEI FOOK HSE HIGH BLK, AP LEI CHAU ESTATE",16/03/2020
1552,南區 Southern,"鴨脷洲邨利澤樓
LEI CHAK HSE, AP LEI CHAU ESTATE",16/03/2020
1553,南區 Southern,"鴨脷洲徑3號深灣軒3座
BLOCK 3, SHAM WAN TOWERS, NO.3 AP LEI CHAU DRIVE",16/03/2020
1554,南區 Southern,"石排灣邨碧銀樓
PIK NGAN HSE, SHEK PAI WAN ESTATE",17/03/2020
1555,南區 Southern,"貝沙灣2期南岸2座
TOWER 2, RESIDENCE BEL-AIR PHASE 2 - SOUTH TOWERS",17/03/2020
1556,南區 Southern,"香港仔中心海瑚閣
HOI WU COURT, ABERDEEN CENTRE",17/03/2020
1557,南區 Southern,"海怡半島御盈居御庭園26座
BLOCK 26, THE OASIS, EATON COURT, SOUTH HORIZONS",17/03/2020
1558,南區 Southern,"黃竹坑道180號
NO.180 WONG CHUK HANG ROAD",17/03/2020
1559,南區 Southern,"置富花園富興苑20座
BLOCK 20, FU HING YUEN, CHI FU FA YUEN",17/03/2020
1560,南區 Southern,"薄扶林村
POK FU LAM VILLAGE",17/03/2020
1561,南區 Southern,"鴻福苑鴻澤閣B座
BLOCK B, HUNG CHAK HSE, HUNG FUK COURT",17/03/2020
1562,南區 Southern,"鴻福苑鴻麗閣
HUNG FUK COURT, HUNG LAI HSE",17/03/2020
1563,南區 Southern,"田灣邨田健樓
TIN KIN HSE, TIN WAN ESTATE",18/03/2020
