編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
908,東區 Eastern,"愛禮街2號愛蝶灣10座
BLOCK 10, ALDRICH GARDEN, NO.2 OI LAI STREET",14/03/2020
909,東區 Eastern,"筲箕灣東大街37號
NO.37 SHAU KEI WAN MAIN STREET EAST",14/03/2020
910,東區 Eastern,"電氣道233號城市花園1座
BLOCK 1, CITY GARDEN, NO.233 ELECTRIC ROAD",14/03/2020
911,東區 Eastern,"電氣道296-298號
NO.296-298 ELECTRIC ROAD",14/03/2020
912,東區 Eastern,"僑華大廈
KIU WAH BUILDING",14/03/2020
913,東區 Eastern,"漁灣邨漁安樓
YUE ON HSE, YUE WAN ESTATE",14/03/2020
914,東區 Eastern,"漁灣邨漁順樓
YUE SHUN HSE, YUE WAN ESTATE",14/03/2020
915,東區 Eastern,"漁灣邨漁豐樓
YUE FUNG HSE, YUE WAN ESTATE",14/03/2020
916,東區 Eastern,"樂群大廈
LOK KWAN HSE",14/03/2020
917,東區 Eastern,"模範邨民順樓
MAN SHUN HSE, MODEL HOUSING ESTATE",14/03/2020
918,東區 Eastern,"璇宮大廈
EMPIRE APARTMENTS",14/03/2020
919,東區 Eastern,"興民邨民富樓
MAN FU HSE, HING MAN ESTATE",14/03/2020
920,東區 Eastern,"興民邨民澤樓
MAN CHAK HSE, HING MAN ESTATE",14/03/2020
921,東區 Eastern,"興祥大廈
HING CHEONG BUILDING",14/03/2020
922,東區 Eastern,"興華(一)邨美華樓
MAY WAH HSE, HING WAH (I) ESTATE",14/03/2020
923,東區 Eastern,"錦屏街6號新都城大廈A座
BLOCK A, METROPOLE BUILDING, NO.6 KAM PING STREET",14/03/2020
924,東區 Eastern,"濱海大廈
RIVIERA MANSION",14/03/2020
925,東區 Eastern,"鴻福大樓
HUNG FUK BUILDING",14/03/2020
926,東區 Eastern,"寶利大廈
PO LEE BUILDING",14/03/2020
927,東區 Eastern,"耀東邨耀富樓
YIU FU HSE, YIU TUNG ESTATE",14/03/2020
928,東區 Eastern,"耀東邨耀貴樓
YIU KWAI HSE, YIU TUNG ESTATE",14/03/2020
929,東區 Eastern,"耀東邨耀樂樓
YIU LOK HSE, YIU TUNG ESTATE",14/03/2020
930,東區 Eastern,"小西灣邨瑞富樓
SUI FU HSE, SIU SAI WAN ESTATE",15/03/2020
931,東區 Eastern,"丹拿道18號丹拿花園4座
BLOCK 4, TANNER GARDEN, NO.18 TANNER ROAD",15/03/2020
932,東區 Eastern,"仁德大廈
YEN DACK BUILDING",15/03/2020
933,東區 Eastern,"公主大廈
PRINCESS MANSION",15/03/2020
934,東區 Eastern,"太古城海天花園逸天閣
YAT TIEN MANSION, HORIZON GARDENS, TAIKOO SHING",15/03/2020
935,東區 Eastern,"太吉樓
TAI KUT HSE",15/03/2020
936,東區 Eastern,"太康街38號嘉亨灣6座
BLOCK 6, GRAND PROMENADE, NO.38 TAI HONG STREET",15/03/2020
937,東區 Eastern,"太順樓
TAI SHUN HSE",15/03/2020
938,東區 Eastern,"太興樓
TAI HING HSE",15/03/2020
939,東區 Eastern,"北角英皇道375-377號
NO.375-377 KING'S ROAD, NORTH POINT",15/03/2020
940,東區 Eastern,"百福大廈
PAK FUK BUILDING",15/03/2020
941,東區 Eastern,"西灣河新成街8號新成中心A座
BLOCK A, SUN SING CENTRE, NO.8 SUN SING STREET",15/03/2020
942,東區 Eastern,"利都樓
RIALTO MANSION",15/03/2020
943,東區 Eastern,"君豪峰
NOVUM EAST",15/03/2020
944,東區 Eastern,"杏翠苑翠晶閣A座
BLOCK A, TSUI CHING HSE, HANG TSUI COURT",15/03/2020
945,東區 Eastern,"怡和苑
HOMESTEAD MANSION",15/03/2020
946,東區 Eastern,"東欣苑歡欣閣
FOON YAN HSE, TUNG YAN COURT",15/03/2020
947,東區 Eastern,"東濤苑映濤閣
YING TAO HOUSE, TUNG TAO COURT",15/03/2020
948,東區 Eastern,"金海大廈
KAM HOI MANSION",15/03/2020
949,東區 Eastern,"金寶大廈
GOLDEN MANSION",15/03/2020
950,東區 Eastern,"建華花園
KINGSWAY GARDEN",15/03/2020
951,東區 Eastern,"建華街10號
NO.10 KIN WAH STREET",15/03/2020
952,東區 Eastern,"春秧街88號
NO.88 CHUN YEUNG STREET",15/03/2020
953,東區 Eastern,"英皇道151號
NO.151 KING'S ROAD",15/03/2020
954,東區 Eastern,"英皇道395號僑冠大廈A座
BLOCK A, KIU KWAN MANSION, NO.395 KING'S ROAD",15/03/2020
955,東區 Eastern,"峰華邨秀峰樓
SAU FUNG HSE, FUNG WAH ESTATE",15/03/2020
956,東區 Eastern,"柴灣邨灣映樓(第2座)
WAN YING HSE (BLK 2), CHAI WAN ESTATE",15/03/2020
957,東區 Eastern,"柴灣邨灣畔樓
WAN POON HSE, CHAI WAN ESTATE",15/03/2020
958,東區 Eastern,"海峯園崇峯閣
SUNG FUNG COURT, HARBOUR HEIGHTS",15/03/2020
959,東區 Eastern,"康安街10-12號康怡花園P座
BLOCK P, KORNHILL, NO.10-12 HONG ON STREET",15/03/2020
960,東區 Eastern,"康東邨康瑞樓
HONG SHUI HSE, HONG TUNG ESTATE",15/03/2020
961,東區 Eastern,"連城道4-12號仁樂大廈A座
BLOCK A, YEN LOK BUILDING, NO.4-12 LIN SHING ROAD",15/03/2020
962,東區 Eastern,"港輝豪庭
RICA VICTORIA",15/03/2020
963,東區 Eastern,"愛東邨愛逸樓
OI YAT HSE, OI TUNG ESTATE",15/03/2020
964,東區 Eastern,"筲箕灣道176-178號
NO.176-178 SHAU KEI WAN ROAD",15/03/2020
965,東區 Eastern,"筲箕灣道345號
NO.345 SHAU KEI WAN ROAD",15/03/2020
966,東區 Eastern,"電氣道233號城市花園3座
BLOCK 3, CITY GARDEN, NO.233 ELECTRIC ROAD",15/03/2020
967,東區 Eastern,"嘉興大廈
KA HING BUILDING",15/03/2020
968,東區 Eastern,"廣益大廈
KWONG YICK BUILDING",15/03/2020
969,東區 Eastern,"興華(二)邨和興樓
WO HING HSE, HING WAH (II) ESTATE",15/03/2020
970,東區 Eastern,"興華(二)邨裕興樓
YU HING HSE, HING WAH (II) ESTATE",15/03/2020
971,東區 Eastern,"繼園街1號柏蔚山1座
BLOCK 1, FLEUR PAVILIA, NO.1 KAI YUEN STREET",15/03/2020
972,東區 Eastern,"繼園街1號柏蔚山2座
BLOCK 2, FLEUR PAVILIA, NO.1 KAI YUEN STREET",15/03/2020
973,東區 Eastern,"耀東邨耀貴樓
YIU KWAI HSE, YIU TUNG ESTATE",15/03/2020
974,東區 Eastern,"耀東邨耀興樓
YIU HING HSE, YIU TUNG ESTATE",15/03/2020
975,東區 Eastern,"大興樓
TAI HING BUILDING",16/03/2020
976,東區 Eastern,"小西灣邨瑞泰樓
SUI TAI HSE, SIU SAI WAN ESTATE",16/03/2020
977,東區 Eastern,"小西灣邨瑞強樓
SUI KEUNG HSE, SIU SAI WAN ESTATE",16/03/2020
978,東區 Eastern,"小西灣邨瑞喜樓
SUI HEI HSE, SIU SAI WAN ESTATE",16/03/2020
979,東區 Eastern,"小西灣邨瑞隆樓
SUI LUNG HSE, SIU SAI WAN ESTATE",16/03/2020
980,東區 Eastern,"小西灣邨瑞樂樓
SUI LOK HSE, SIU SAI WAN ESTATE",16/03/2020
981,東區 Eastern,"小西灣道18號富景花園8座
BLOCK 8, FULLVIEW GARDEN, NO.18 SIU SAI WAN ROAD",16/03/2020
982,東區 Eastern,"小西灣道28號藍灣半島3座
BLOCK 3, ISLAND RESORT, NO.28 SIU SAI WAN ROAD",16/03/2020
983,東區 Eastern,"中興大廈
CHUNG HING MANSION",16/03/2020
984,東區 Eastern,"丹拿道18號丹拿花園2座
BLOCK 2, TANNER GARDEN, NO.18 TANNER ROAD",16/03/2020
985,東區 Eastern,"太古城安盛臺寧安閣
NING ON MANSION, ON SHING TERRACE, TAIKOO SHING",16/03/2020
986,東區 Eastern,"太古城金殿臺漢宮閣
HAN KUNG MANSION, KAM DIN TERRACE, TAIKOO SHING",16/03/2020
987,東區 Eastern,"太古城海天花園啟天閣
HORIZON GARDENS, KAI TIEN MANSION, TAIKOO SHING",16/03/2020
988,東區 Eastern,"太古城海棠閣
BEGONIA MANSION, TAIKOO SHING",16/03/2020
989,東區 Eastern,"太古城啟天閣
KAI TIEN MANSION, TAIKOO SHING",16/03/2020
990,東區 Eastern,"太安樓
TAI ON BUILDING",16/03/2020
991,東區 Eastern,"好景樓
HO KING BUILDING",16/03/2020
992,東區 Eastern,"成安大樓
SHING ON BUILDING",16/03/2020
993,東區 Eastern,"成明閣
SENG MING COURT",16/03/2020
994,東區 Eastern,"宜安大廈
YEE ON MANSION",16/03/2020
995,東區 Eastern,"東駿苑銀駿閣B座
BLOCK B, NGAN CHUN HSE, TUNG CHUN COURT",16/03/2020
996,東區 Eastern,"建業大樓
KIN YIP COURT",16/03/2020
997,東區 Eastern,"春秧街88號
NO.88 CHUN YEUNG STREET",16/03/2020
998,東區 Eastern,"美景新廈
NORTH POINT VIEW MANSION",16/03/2020
999,東區 Eastern,"英皇道1092號寶峰園B座
BLOCK B, BO FUNG GARDENS, NO.1092 KING'S ROAD",16/03/2020
1000,東區 Eastern,"英皇道416號新都城大廈
METROPOLE BUILDING, NO.416 KING'S ROAD",16/03/2020
1001,東區 Eastern,"英皇道632號慧雲峯
LA PLACE DE VICTORIA, NO.632 KING'S ROAD",16/03/2020
1002,東區 Eastern,"柴灣邨灣畔樓
WAN POON HSE, CHAI WAN ESTATE",16/03/2020
1003,東區 Eastern,"栢蕙苑寧栢閣
LING PAK MANSION, PARKVALE",16/03/2020
1004,東區 Eastern,"泰民街12號康翠臺6座
BLOCK 6, GREENWOOD TERRACE, NO.12 TAI MAN STREET",16/03/2020
1005,東區 Eastern,"海富樓
HOI FOO MANSION",16/03/2020
1006,東區 Eastern,"海澄大廈
HOI CHING MANSION",16/03/2020
1007,東區 Eastern,"高望大樓
KO MONG BUILDING",16/03/2020
1008,東區 Eastern,"基利路32號南豐新邨1座
BLOCK 1, NAN FUNG SUN CHUEN, NO.32 GREIG ROAD",16/03/2020
1009,東區 Eastern,"康安街2-4號康怡花園R座
BLOCK R, KORNHILL, NO.2-4 HONG ON STREET",16/03/2020
1010,東區 Eastern,"得利大廈
TAK LEE BUILDING",16/03/2020
1011,東區 Eastern,"盛泰道100號杏花邨12座
BLOCK 12, HENG FA CHUEN, NO.100 SHING TAI ROAD",16/03/2020
1012,東區 Eastern,"逢源大廈
FUNG YUEN BUILDING",16/03/2020
1013,東區 Eastern,"連城道4號仁樂大廈B座
BLOCK B, YEN LOK BUILDING, NO.4 LIN SHING ROAD",16/03/2020
1014,東區 Eastern,"華興大廈
WAH HING BUILDING",16/03/2020
1015,東區 Eastern,"愛東邨愛善樓
OI SIN HSE, OI TUNG ESTATE",16/03/2020
1016,東區 Eastern,"愛東邨愛澤樓
OI CHAK HSE, OI TUNG ESTATE",16/03/2020
1017,東區 Eastern,"愛秩序樓
ALDRICH HOUSE",16/03/2020
1018,東區 Eastern,"筲箕灣道58號
NO.58 SHAU KEI WAN ROAD",16/03/2020
1019,東區 Eastern,"電氣道233號城市花園14座
BLOCK 14, CITY GARDEN, NO.233 ELECTRIC ROAD",16/03/2020
1020,東區 Eastern,"電氣道233號城市花園8座
BLOCK 8, CITY GARDEN, NO.233 ELECTRIC ROAD",16/03/2020
1021,東區 Eastern,"漁灣邨漁順樓
YUE SHUN HSE, YUE WAN ESTATE",16/03/2020
1022,東區 Eastern,"翠灣邨翠福樓
TSUI FUK HSE, TSUI WAN ESTATE",16/03/2020
1023,東區 Eastern,"糖水道14號
NO.14 TONG SHUI ROAD",16/03/2020
1024,東區 Eastern,"興民邨民富樓
MAN FU HSE, HING MAN ESTATE",16/03/2020
1025,東區 Eastern,"興華(一)邨美華樓
MAY WAH HSE, HING WAH (I) ESTATE",16/03/2020
1026,東區 Eastern,"興華(一)邨興翠樓
HING TSUI HSE, HING WAH (I) ESTATE",16/03/2020
1027,東區 Eastern,"興華(二)邨安興樓
ON HING HSE, HING WAH (II) ESTATE",16/03/2020
1028,東區 Eastern,"錦屏樓
KAM PING MANSION",16/03/2020
1029,東區 Eastern,"環翠邨怡翠樓
YEE TSUI HSE, WAN TSUI ESTATE",16/03/2020
1030,東區 Eastern,"環翠邨貴翠樓
KWAI TSUI HSE, WAN TSUI ESTATE",16/03/2020
1031,東區 Eastern,"環翠邨澤翠樓
CHAK TSUI HSE, WAN TSUI ESTATE",16/03/2020
1032,東區 Eastern,"寶利大廈
PO LEE BUILDING",16/03/2020
1033,東區 Eastern,"耀東邨耀富樓
YIU FU HSE, YIU TUNG ESTATE",16/03/2020
1034,東區 Eastern,"大來大廈
DOLLAR BUILDING",17/03/2020
1035,東區 Eastern,"小西灣邨瑞盛樓
SUI SHING HSE, SIU SAI WAN ESTATE",17/03/2020
1036,東區 Eastern,"仁樂大廈B座
BLOCK B, YEN LOK BUILDING",17/03/2020
1037,東區 Eastern,"太古城海星閣星輝臺
SING FAI TERRACE, HOI SING MANSION, TAIKOO SHING",17/03/2020
1038,東區 Eastern,"太古城高山臺華山閣
WAH SHAN MANSION, KAO SHAN TERRACE, TAIKOO SHING",17/03/2020
1039,東區 Eastern,"西灣河街118號
NO.118 SAI WAN HO STREET",17/03/2020
1040,東區 Eastern,"宜安大廈
YEE ON MANSION",17/03/2020
1041,東區 Eastern,"明秀大廈
MING SAU BUILDING",17/03/2020
1042,東區 Eastern,"東紫樓
TUNG TSZE LAU",17/03/2020
1043,東區 Eastern,"炮台山道28號豪廷峰1座
BLOCK 1, LE SOMMET, NO.28 FORTRESS HILL ROAD",17/03/2020
1044,東區 Eastern,"英皇道1120號康山花園6座
BLOCK 6, KORNHILL GARDEN, NO.1120 KING'S ROAD",17/03/2020
1045,東區 Eastern,"英皇道238號康澤花園A座
BLOCK A, FORTRESS METRO TOWER, NO.238 KING'S ROAD",17/03/2020
1046,東區 Eastern,"柴灣邨灣畔樓
WAN POON HSE, CHAI WAN ESTATE",17/03/2020
1047,東區 Eastern,"海山樓
MONTANE MANSION",17/03/2020
1048,東區 Eastern,"海景樓
OCEANIC MANSION",17/03/2020
1049,東區 Eastern,"益昌大廈
YICK CHEONG BUILDING",17/03/2020
1050,東區 Eastern,"康安街10-12號康怡花園P座
BLOCK P, KORNHILL, NO.10-12 HONG ON STREET",17/03/2020
1051,東區 Eastern,"康盛街29-31號康怡花園A座
BLOCK A, KORNHILL, NO.29-31 HONG SHING STREET",17/03/2020
1052,東區 Eastern,"捷富樓
CHIT FOO MANSION",17/03/2020
1053,東區 Eastern,"富雅花園金柏閣
GOLDEN CEDAR COURT, FULL WEALTH GARDENS",17/03/2020
1054,東區 Eastern,"富澤花園富慧閣
FULLVIEW COURT, FORTRESS GARDEN",17/03/2020
1055,東區 Eastern,"筲箕灣道348號
NO.348 SHAU KEI WAN ROAD",17/03/2020
1056,東區 Eastern,"筲箕灣道393號形薈1B座
BLOCK 1B, LIME GALA, NO.393 SHAU KEI WAN ROAD",17/03/2020
1057,東區 Eastern,"裕益大廈
YUE YICK BUILDING",17/03/2020
1058,東區 Eastern,"電氣道233號城市花園3座
BLOCK 3, CITY GARDEN, NO.233 ELECTRIC ROAD",17/03/2020
1059,東區 Eastern,"電氣道233號城市花園6座
BLOCK 6, CITY GARDEN, NO.233 ELECTRIC ROAD",17/03/2020
1060,東區 Eastern,"漁灣邨漁順樓
YUE SHUN HSE, YUE WAN ESTATE",17/03/2020
1061,東區 Eastern,"福英大廈
FOK YING BUILDING",17/03/2020
1062,東區 Eastern,"璇宮大廈
EMPIRE APARTMENTS",17/03/2020
1063,東區 Eastern,"興東邨興豐樓
HING FUNG HSE, HING TUNG ESTATE",17/03/2020
1064,東區 Eastern,"興華(二)邨豐興樓
FUNG HING HSE, HING WAH (II) ESTATE",17/03/2020
1065,東區 Eastern,"環翠邨美翠樓
MEI TSUI HSE, WAN TSUI ESTATE",17/03/2020
1066,東區 Eastern,"寶馬山道1號寶馬山花園1座
BLOCK 1, PACIFIC PALISADES, NO.1 BRAEMAR HILL ROAD",17/03/2020
1067,東區 Eastern,"耀東邨耀昌樓
YIU CHEONG HSE, YIU TUNG ESTATE",17/03/2020
1068,東區 Eastern,"耀東邨耀華樓
YIU WAH HSE, YIU TUNG ESTATE",17/03/2020
1069,東區 Eastern,"耀東邨耀樂樓
YIU LOK HSE, YIU TUNG ESTATE",17/03/2020
1070,東區 Eastern,"耀東邨耀興樓
YIU HING HSE, YIU TUNG ESTATE",17/03/2020
1071,東區 Eastern,"小西灣邨瑞明樓
SUI MING HSE, SIU SAI WAN ESTATE",18/03/2020
1072,東區 Eastern,"小西灣邨瑞益樓
SUI YICK HSE, SIU SAI WAN ESTATE",18/03/2020
1073,東區 Eastern,"小西灣邨瑞發樓
SUI FAT HSE, SIU SAI WAN ESTATE",18/03/2020
1074,東區 Eastern,"仁德大廈
YEN DACK BUILDING",18/03/2020
1075,東區 Eastern,"太古城怡山閣高山臺
KAO SHAN TERRACE, YEE SHAN MANSION, TAIKOO SHING",18/03/2020
1076,東區 Eastern,"太古城鄱陽閣翠湖臺
TSUI WOO TERRACE, POYANG MANSION, TAIKOO SHING",18/03/2020
1077,東區 Eastern,"太富街2-4號
NO.2-4 TAI FOO STREET",18/03/2020
1078,東區 Eastern,"成明閣
SENG MING COURT",18/03/2020
1079,東區 Eastern,"君豪峰
NOVUM EAST",18/03/2020
1080,東區 Eastern,"和富道45號和富中心12A座
BLOCK 12A, PROVIDENT CENTRE, NO.45 WHARF ROAD",18/03/2020
1081,東區 Eastern,"東旭苑東景閣
TUNG KING HSE, TUNG YUK COURT",18/03/2020
1082,東區 Eastern,"東熹苑逸熹閣B座
BLOCK B, YAT HEI HSE, TUNG HEI COURT",18/03/2020
1083,東區 Eastern,"金源洋樓C座
BLOCK C, GOLDMINE BUILDING",18/03/2020
1084,東區 Eastern,"長興大樓
CHEUNG HING BUILDING",18/03/2020
1085,東區 Eastern,"阿公岩道23號明華大廈B座
BLOCK B, MING WAH DAI HA, NO.23 A KUNG NGAM ROAD",18/03/2020
1086,東區 Eastern,"建華街10號
NO.10 KIN WAH STREET",18/03/2020
1087,東區 Eastern,"春秧街112號 
NO.112 CHUN YEUNG STREET",18/03/2020
1088,東區 Eastern,"春秧街88號
NO.88 CHUN YEUNG STREET",18/03/2020
1089,東區 Eastern,"英皇道 375-377號成名閣
SENG MING COURT, NO.375-377 KING'S ROAD",18/03/2020
1090,東區 Eastern,"英皇道416號新都城大廈
METROPOLE BUILDING, NO.416 KING'S ROAD",18/03/2020
1091,東區 Eastern,"英皇道463號
NO.463 KING'S ROAD",18/03/2020
1092,東區 Eastern,"香島第2座
TOWER 2, ISLAND GARDEN",18/03/2020
1093,東區 Eastern,"峰華邨曉峰樓
HIU FUNG HSE, FUNG WAH ESTATE",18/03/2020
1094,東區 Eastern,"基利路3號逸樺園2座
BLOCK 2, THE ORCHARDS, NO.3 GREIG ROAD",18/03/2020
1095,東區 Eastern,"康怡花園E座
BLOCK E, KORNHILL",18/03/2020
1096,東區 Eastern,"盛泰道100號杏花邨23座
BLOCK 23, HENG FA CHUEN, NO.100 SHING TAI ROAD",18/03/2020
1097,東區 Eastern,"莊士維港軒
THE HARBOURSIDE",18/03/2020
1098,東區 Eastern,"渣華道180號港濤軒
ISLAND LODGE, NO.180 JAVA ROAD",18/03/2020
1099,東區 Eastern,"發昌樓
FAT CHEONG BUILDING",18/03/2020
1100,東區 Eastern,"愛禮街2號愛蝶灣3座
BLOCK 3, ALDRICH GARDEN, NO.2 OI LAI STREET",18/03/2020
1101,東區 Eastern,"瑞興閣
SHUI HING COURT",18/03/2020
1102,東區 Eastern,"筲箕灣道124號
NO.124 SHAU KEI WAN ROAD",18/03/2020
1103,東區 Eastern,"電氣道233號城市花園14座
BLOCK 14, CITY GARDEN, NO.233 ELECTRIC ROAD",18/03/2020
1104,東區 Eastern,"電氣道296-298號
NO.296-298 ELECTRIC ROAD",18/03/2020
1105,東區 Eastern,"翠樂邨翠祿樓
TSUI LUK HSE, TSUI LOK ESTATE",18/03/2020
1106,東區 Eastern,"翠灣邨翠福樓
TSUI FUK HSE, TSUI WAN ESTATE",18/03/2020
1107,東區 Eastern,"樂軒臺2座
BLOCK 2, LOK HIN TERRACE",18/03/2020
1108,東區 Eastern,"興華(一)邨美華樓
MAY WAH HSE, HING WAH (I) ESTATE",18/03/2020
1109,東區 Eastern,"興華(二)邨和興樓
WO HING HSE, HING WAH (II) ESTATE",18/03/2020
1110,東區 Eastern,"環翠邨利翠樓
LEE TSUI HSE, WAN TSUI ESTATE",18/03/2020
1111,東區 Eastern,"環翠邨怡翠樓
YEE TSUI HSE, WAN TSUI ESTATE",18/03/2020
1112,東區 Eastern,"寶豐大廈
PO FUNG BUILDING",18/03/2020
1113,東區 Eastern,"繼園街1號柏蔚山1座
BLOCK 1, FLEUR PAVILIA, NO.1 KAI YUEN STREET",18/03/2020
1114,東區 Eastern,"耀東邨耀豐樓
YIU FUNG HSE, YIU TUNG ESTATE",18/03/2020
1115,東區 Eastern,"小西灣邨瑞隆樓
SUI LUNG HSE, SIU SAI WAN ESTATE",19/03/2020
1116,東區 Eastern,"小西灣道18號富景花園3座
BLOCK 3, FULLVIEW GARDEN, NO.18 SIU SAI WAN ROAD",19/03/2020
1117,東區 Eastern,"公主大廈
PRINCESS MANSION",19/03/2020
1118,東區 Eastern,"太古城安盛臺順安閣
SHUN ON MANSION, ON SHING TERRACE, TAIKOO SHING",19/03/2020
1119,東區 Eastern,"太古城星輝台金星閣
KAM SING MANSION, SING FAI TERRACE, TAIKOO SHING",19/03/2020
1120,東區 Eastern,"太古城海天花園逸天閣
YAT TIEN MANSION, HORIZON GARDENS, TAIKOO SHING",19/03/2020
1121,東區 Eastern,"太古城碧藤閣海景花園
HARBOUR VIEW GARDENS, WISTERIA MANSION, TAIKOO SHING",19/03/2020
1122,東區 Eastern,"太安樓
TAI ON BUILDING",19/03/2020
1123,東區 Eastern,"太康街38號嘉亨灣3座
BLOCK 3, GRAND PROMENADE, NO.38 TAI HONG STREET",19/03/2020
1124,東區 Eastern,"永利中心B座
BLOCK B, WINNER CENTRE",19/03/2020
1125,東區 Eastern,"和富大樓
WHARF MANSION",19/03/2020
1126,東區 Eastern,"和富道39號和富中心10座
BLOCK 10, PROVIDENT CENTRE, NO.39 WHARF ROAD",19/03/2020
1127,東區 Eastern,"和富道41號和富中心11座
BLOCK 11, PROVIDENT CENTRE, NO.41 WHARF ROAD",19/03/2020
1128,東區 Eastern,"尚譽
ONE PRESTIGE",19/03/2020
1129,東區 Eastern,"怡昇洋樓
DELIGHTFUL MANSION",19/03/2020
1130,東區 Eastern,"東濤苑暉濤閣
FAI TAO HOUSE, TUNG TAO COURT",19/03/2020
1131,東區 Eastern,"阿公岩道17號明華大廈E座
BLOCK E, MING WAH DAI HA, NO.17 A KUNG NGAM ROAD",19/03/2020
1132,東區 Eastern,"威德閣
VICTOR COURT",19/03/2020
1133,東區 Eastern,"柏蔚山3座
TOWER 3, FLEUR PAVILIA",19/03/2020
1134,東區 Eastern,"英皇道238號康澤花園D座
BLOCK D, FORTRESS METRO TOWER, NO.238 KING'S ROAD",19/03/2020
1135,東區 Eastern,"英皇道395號僑冠大廈A座
BLOCK A, KIU KWAN MANSION, NO.395 KING'S ROAD",19/03/2020
1136,東區 Eastern,"英皇道395號僑冠大廈B座
BLOCK B, KIU KWAN MANSION, NO.395 KING'S ROAD",19/03/2020
1137,東區 Eastern,"英皇道484號
NO.484 KING'S ROAD",19/03/2020
1138,東區 Eastern,"英皇道560號健威花園E座
BLOCK E, HEALTHY GARDENS, NO.560 KING'S ROAD",19/03/2020
1139,東區 Eastern,"悅翠苑
YUET CHUI COURT",19/03/2020
1140,東區 Eastern,"柴灣邨灣映樓
WAN YING HSE, CHAI WAN ESTATE",19/03/2020
1141,東區 Eastern,"柴灣道350號樂軒臺1座
BLOCK 1, LOK HIN TERRACE, NO.350 CHAI WAN ROAD",19/03/2020
1142,東區 Eastern,"柴灣道350號樂軒臺2座
BLOCK 2, LOK HIN TERRACE, NO.350 CHAI WAN ROAD",19/03/2020
1143,東區 Eastern,"栢蕙苑瑞栢閣
SHUI PAK MANSION, PARKVALE",19/03/2020
1144,東區 Eastern,"益發大廈
YICK FAT BUILDING",19/03/2020
1145,東區 Eastern,"益漢洋樓
YIK HON BUILDING",19/03/2020
1146,東區 Eastern,"健威花園F座
BLOCK F, HEALTHY GARDENS",19/03/2020
1147,東區 Eastern,"國興樓
KWOK HING BUILDING",19/03/2020
1148,東區 Eastern,"基利坊23號南豐新邨8座
BLOCK 8, NAN FUNG SUN CHUEN, NO.23 GREIG CRESCENT",19/03/2020
1149,東區 Eastern,"康怡花園J座
BLOCK J, KORNHILL",19/03/2020
1150,東區 Eastern,"康怡花園Q座
BLOCK Q, KORNHILL",19/03/2020
1151,東區 Eastern,"康東邨康瑞樓
HONG SHUI HSE, HONG TUNG ESTATE",19/03/2020
1152,東區 Eastern,"康盛街9-11號康怡花園F座
BLOCK F, KORNHILL, NO.9-11 HONG SHING STREET",19/03/2020
1153,東區 Eastern,"連翠邨連翠樓
LIN TSUI HOUSE, LIN TSUI ESTATE",19/03/2020
1154,東區 Eastern,"堡壘街 62-64號百佳閣
PARKER'S COURT, NO.62-64 FORT STREET",19/03/2020
1155,東區 Eastern,"富景花園2座
BLOCK 2, FULLVIEW GARDEN",19/03/2020
1156,東區 Eastern,"富雅花園金柏閣
GOLDEN CEDAR COURT, FULL WEALTH GARDENS",19/03/2020
1157,東區 Eastern,"港運城二座
TWO ISLAND PLACE",19/03/2020
1158,東區 Eastern,"華康大廈
WAH HONG MANSION",19/03/2020
1159,東區 Eastern,"愛東邨愛平樓
OI PING HSE, OI TUNG ESTATE",19/03/2020
1160,東區 Eastern,"愛東邨愛旭樓
OI YUK HSE, OI TUNG ESTATE",19/03/2020
1161,東區 Eastern,"愛東邨愛逸樓
OI YAT HSE, OI TUNG ESTATE",19/03/2020
1162,東區 Eastern,"愛東邨愛澤樓
OI CHAK HSE, OI TUNG ESTATE",19/03/2020
1163,東區 Eastern,"新成中心A座
BLOCK A, SUN SING CENTRE",19/03/2020
1164,東區 Eastern,"新成街22號碧麗閣B座
BLOCK B, BELLEVE COURT, NO.22 SUN SING STREET",19/03/2020
1165,東區 Eastern,"新翠花園6座
BLOCK 6, NEW JADE GARDEN",19/03/2020
1166,東區 Eastern,"萬德閣B座
BLOCK B, MAIDEN COURT",19/03/2020
1167,東區 Eastern,"雋悅3座
THE TANNER HILL",19/03/2020
1168,東區 Eastern,"電氣道233號城市花園8座
BLOCK 8, CITY GARDEN, NO.233 ELECTRIC ROAD",19/03/2020
1169,東區 Eastern,"嘉運大廈
KAR WAN BUILDING",19/03/2020
1170,東區 Eastern,"漢宮大廈
HAN PALACE BUILDING",19/03/2020
1171,東區 Eastern,"維港頌第八座
TOWER 8, HARBOUR GLORY",19/03/2020
1172,東區 Eastern,"豪廷峰2座
BLOCK 2, LE SOMMET",19/03/2020
1173,東區 Eastern,"樂嘉中心2座
BLOCK 2, ROCA CENTRE",19/03/2020
1174,東區 Eastern,"樂融軒
HARMONY PLACE",19/03/2020
1175,東區 Eastern,"糖廠街23號
NO.23 TONG CHONG STREET QUARRY BAY",19/03/2020
1176,東區 Eastern,"興民邨民富樓
MAN FU HSE, HING MAN ESTATE",19/03/2020
1177,東區 Eastern,"興東邨興祖樓
HING CHO HSE, HING TUNG ESTATE",19/03/2020
1178,東區 Eastern,"興祥大廈
HING CHEONG BUILDING",19/03/2020
1179,東區 Eastern,"興華(一)邨興翠樓
HING TSUI HSE, HING WAH (I) ESTATE",19/03/2020
